strategy,algorithm,query_row_index,query_book_id,query_title,query_course_id,predicted_classes,top_result_row_index,top_result_book_id,top_result_course_id,precision@1,recall@1,f1@1,hit@1,precision@3,recall@3,f1@3,hit@3,precision@5,recall@5,f1@5,hit@5,mrr
cosine_only,,455,456,การวิเคราะห์การถดถอย,23,,451,452,23,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,0.14285714285714285,0.25,1.0,1.0
cosine_only,,410,411,มาตรฐานข้อมูล statXML,23,,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,284,285,เทอร์โมโปรล็อกและระบบผู้เชี่ยวชาญ,2,,617,618,2,1.0,0.02564102564102564,0.05,1.0,0.3333333333333333,0.02564102564102564,0.047619047619047616,1.0,0.2,0.02564102564102564,0.045454545454545456,1.0,1.0
cosine_only,,733,734,สัญญาณและระบบ,11,,732,733,11,1.0,0.02857142857142857,0.05555555555555556,1.0,0.6666666666666666,0.05714285714285714,0.10526315789473684,1.0,0.8,0.11428571428571428,0.19999999999999998,1.0,1.0
cosine_only,,165,166,การทำเหมืองข้อมูล : Data Mining,16,,166,167,16,1.0,0.0625,0.11764705882352941,1.0,1.0,0.1875,0.3157894736842105,1.0,1.0,0.3125,0.47619047619047616,1.0,1.0
cosine_only,,496,497,แรกเริ่มเรียนรู้เรื่องการเขียนโปรแกรมด้วย Delphi เรียบเรียงจาก Delphi programming for Dummies,1,,670,671,1,1.0,0.009900990099009901,0.0196078431372549,1.0,0.6666666666666666,0.019801980198019802,0.038461538461538464,1.0,0.4,0.019801980198019802,0.03773584905660377,1.0,1.0
cosine_only,,574,575,รวมสุดยอดโปรแกรมเล่นเน็ต,4,,469,470,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.010526315789473684,0.020408163265306124,1.0,0.2,0.010526315789473684,0.019999999999999997,1.0,0.3333333333333333
cosine_only,,556,557,กลเม็ดและเทคนิคในภาษา C/C+,1,,549,550,1,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,0.04950495049504951,0.09433962264150944,1.0,1.0
cosine_only,,666,667,การเขียนชุดคำสั่งภาษา C,1,,551,552,1,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,0.04950495049504951,0.09433962264150944,1.0,1.0
cosine_only,,628,629,DESIGN PATTERNS,7,,517,518,7,1.0,0.01639344262295082,0.03225806451612903,1.0,1.0,0.04918032786885246,0.09375,1.0,1.0,0.08196721311475409,0.1515151515151515,1.0,1.0
cosine_only,,380,381,จักรกลเสมือน หมายเลข1....VMware ESXi 4.0,8,,250,251,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.04878048780487805,0.0909090909090909,1.0,0.4,0.04878048780487805,0.08695652173913045,1.0,0.5
cosine_only,,134,135,ระบบสารสนเทศเพื่อการจัดการ,13,,132,133,13,1.0,0.1,0.18181818181818182,1.0,1.0,0.3,0.4615384615384615,1.0,1.0,0.5,0.6666666666666666,1.0,1.0
cosine_only,,341,342,คู่มือใช้งานAccess2010ฉบับสมบูรณ์,12,,345,346,12,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.06818181818181818,0.1276595744680851,1.0,1.0,0.11363636363636363,0.20408163265306123,1.0,1.0
cosine_only,,256,257,รวมสุดยอดเว็บไซต์ลีนุกซ์,8,,254,255,2,0.0,0.0,0.0,0.0,0.6666666666666666,0.04878048780487805,0.0909090909090909,1.0,0.6,0.07317073170731707,0.13043478260869565,1.0,0.5
cosine_only,,476,477,ความรู้พื้นฐานทางคอมพิวเตอร์ Fundamental Computer Concept,4,,701,702,4,1.0,0.010526315789473684,0.020833333333333332,1.0,1.0,0.031578947368421054,0.061224489795918366,1.0,0.8,0.042105263157894736,0.07999999999999999,1.0,1.0
cosine_only,,509,510,เอกสารคำสอน วิชา 357363 คอมพิวเตอร์ในชีวิตประจำวัน Computer in everyday life,4,,510,511,4,1.0,0.010526315789473684,0.020833333333333332,1.0,0.6666666666666666,0.021052631578947368,0.04081632653061225,1.0,0.6,0.031578947368421054,0.060000000000000005,1.0,1.0
cosine_only,,22,23,งานไฟฟ้าและอิเล็กทรอนิกส์เบื้องต้น,3,,21,22,3,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.23076923076923078,0.375,1.0,1.0,0.38461538461538464,0.5555555555555556,1.0,1.0
cosine_only,,228,229,การวิเคราะห์และออกแบบระบบSystems analysis and design,22,,401,402,22,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.45454545454545453,0.625,1.0,1.0
cosine_only,,201,202,วิศวกรรมซอฟต์แวร์:หลักการออกแบบพัฒ(@),19,,404,405,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,249,250,คู่มือ Linux security,21,,226,227,21,1.0,0.05555555555555555,0.10526315789473684,1.0,0.6666666666666666,0.1111111111111111,0.1904761904761905,1.0,0.4,0.1111111111111111,0.1739130434782609,1.0,1.0
cosine_only,,684,685,เรียนด้วยตนเอง ยูนิกซ์ แค่ปลายนิ้ว,8,,687,688,8,1.0,0.024390243902439025,0.047619047619047616,1.0,0.6666666666666666,0.04878048780487805,0.0909090909090909,1.0,0.8,0.0975609756097561,0.1739130434782609,1.0,1.0
cosine_only,,677,678,Java : ฉบับพื้นฐาน,7,,513,514,4,0.0,0.0,0.0,0.0,0.6666666666666666,0.03278688524590164,0.0625,1.0,0.6,0.04918032786885246,0.09090909090909091,1.0,0.5
cosine_only,,549,550,คู่มือการเขียนโปรแกรมภาษา C,1,,6,7,1,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,0.04950495049504951,0.09433962264150944,1.0,1.0
cosine_only,,526,527,คัมภีร์ Visual Basic 6.0 : สำหรับโปรแกรมเมอร์,7,,527,528,7,1.0,0.01639344262295082,0.03225806451612903,1.0,0.6666666666666666,0.03278688524590164,0.0625,1.0,0.8,0.06557377049180328,0.12121212121212123,1.0,1.0
cosine_only,,730,731,เขียนโปรแกรมเชิงวัตถุภาษา Java OOP ฉบับสมบูรณ์,7,,729,730,7,1.0,0.01639344262295082,0.03225806451612903,1.0,1.0,0.04918032786885246,0.09375,1.0,1.0,0.08196721311475409,0.1515151515151515,1.0,1.0
cosine_only,,674,675,การเขียนโปรแกรมภาษา C++,1,,728,729,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.009900990099009901,0.019230769230769232,1.0,0.4,0.019801980198019802,0.03773584905660377,1.0,0.5
cosine_only,,515,516,คู่มือยูนิกซ์เดสก์ทอป Korn Shell,8,,685,686,8,1.0,0.024390243902439025,0.047619047619047616,1.0,0.6666666666666666,0.04878048780487805,0.0909090909090909,1.0,0.6,0.07317073170731707,0.13043478260869565,1.0,1.0
cosine_only,,189,190,สร้าง Mobile App ข้ามแพลตฟอร์ม ด้วย PhoneGap,18,,191,192,18,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0,0.18518518518518517,0.3125,1.0,1.0
cosine_only,,739,740,การสื่อสารข้อมูลและเครือข่าย,11,,746,747,11,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,0.14285714285714285,0.25,1.0,1.0
cosine_only,,124,125,ระบบฐานข้อมูล,12,,354,355,12,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.06818181818181818,0.1276595744680851,1.0,1.0,0.11363636363636363,0.20408163265306123,1.0,1.0
cosine_only,,659,660,ภาพประกอบความรู้เบื้องต้นเกี่ยวกับคอมพิวเตอร์,2,,701,702,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02564102564102564,0.045454545454545456,1.0,0.2
cosine_only,,747,748,ก้าวทันโลก Internet,11,,656,657,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,672,673,"การพัฒนา ระบบฐานข้อมูล ด้วยภาษาซี
 C DATA BASE DEVELOPMENT",1,,116,117,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,663,664,การโปรแกรมภาษาเบสิก Basic programming,1,,483,484,1,1.0,0.009900990099009901,0.0196078431372549,1.0,0.3333333333333333,0.009900990099009901,0.019230769230769232,1.0,0.4,0.019801980198019802,0.03773584905660377,1.0,1.0
cosine_only,,271,272,เรียนลัด Visual Basic6.0 สไตล์ Visual Guide,1,,526,527,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.009900990099009901,0.018867924528301886,1.0,0.2
cosine_only,,29,30,อิเล็กทรอนิกส์อุตสาหกรรม 1,3,,27,28,3,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.23076923076923078,0.375,1.0,1.0,0.38461538461538464,0.5555555555555556,1.0,1.0
cosine_only,,520,521,Object-oriented : analysis and design,7,,198,199,19,0.0,0.0,0.0,0.0,0.3333333333333333,0.01639344262295082,0.03125,1.0,0.2,0.01639344262295082,0.030303030303030307,1.0,0.5
cosine_only,,436,437,Introduction to differential calculus and integration,6,,384,385,6,1.0,0.02631578947368421,0.05128205128205127,1.0,1.0,0.07894736842105263,0.14634146341463414,1.0,1.0,0.13157894736842105,0.23255813953488372,1.0,1.0
cosine_only,,609,610,จับตายวายร้ายโทรจัน,4,,605,606,4,1.0,0.010526315789473684,0.020833333333333332,1.0,0.3333333333333333,0.010526315789473684,0.020408163265306124,1.0,0.6,0.031578947368421054,0.060000000000000005,1.0,1.0
cosine_only,,724,725,กระบวนการแยกเชิงกลในอุตสาหกรรม,25,,617,618,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,742,743,ก้าวสู่ระบบเครือข่าย ยุค2000,11,,112,113,11,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,0.14285714285714285,0.25,1.0,1.0
cosine_only,,421,422,การวิเคราะห์การถดถอย : แนวคิด วิธีการและการประยุกต์ใช้,23,,406,407,23,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,0.14285714285714285,0.25,1.0,1.0
cosine_only,,603,604,เอกสารประกอบการสอนรายวิชา 060213611 การโปรแกรมคอมพิวเตอร์ (Programming for computer game),1,,513,514,4,0.0,0.0,0.0,0.0,0.6666666666666666,0.019801980198019802,0.038461538461538464,1.0,0.4,0.019801980198019802,0.03773584905660377,1.0,0.5
cosine_only,,447,448,การวิเคราะห์สถิติ : สถิติเพื่อการตัดสินใจ,23,,415,416,23,1.0,0.02857142857142857,0.05555555555555556,1.0,0.6666666666666666,0.05714285714285714,0.10526315789473684,1.0,0.8,0.11428571428571428,0.19999999999999998,1.0,1.0
cosine_only,,280,281,พัฒนา Mobile App ฉบับ Pro android,18,,192,193,18,1.0,0.037037037037037035,0.07142857142857142,1.0,0.6666666666666666,0.07407407407407407,0.13333333333333333,1.0,0.8,0.14814814814814814,0.25,1.0,1.0
cosine_only,,268,269,Advanced Visual Basic Version 6.0,1,,528,529,1,1.0,0.009900990099009901,0.0196078431372549,1.0,0.3333333333333333,0.009900990099009901,0.019230769230769232,1.0,0.2,0.009900990099009901,0.018867924528301886,1.0,1.0
cosine_only,,399,400,การแจกแจงเชิงสถิติ Statistical Distributions,9,,415,416,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,561,562,"BASIC LINGOMI
 DIRECTOR 6.0",17,,234,235,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,1,2,อัลกอริทึมและ การเขียนโปรแกรมภาษา C,1,,669,670,1,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,0.04950495049504951,0.09433962264150944,1.0,1.0
cosine_only,,138,139,พัฒนา เว็บไซต์สมัยใหม่ด้วย HTML5 JavaScript + CSS3 ฉบับสมบูรณ์,14,,560,561,14,1.0,0.03225806451612903,0.0625,1.0,1.0,0.0967741935483871,0.17647058823529413,1.0,1.0,0.16129032258064516,0.27777777777777773,1.0,1.0
cosine_only,,68,69,ระบบปฏิบัติการ(OPERATING SYSTEMS),8,,625,626,8,1.0,0.024390243902439025,0.047619047619047616,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.12195121951219512,0.21739130434782605,1.0,1.0
cosine_only,,234,235,Authorware 7 เรียนรู้และประยุกต์ใช้งาน สไตล์ Workshop,4,,460,461,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,127,128,ระบบสารสนเทศเพื่อการจัดการ,13,,128,129,13,1.0,0.1,0.18181818181818182,1.0,1.0,0.3,0.4615384615384615,1.0,1.0,0.5,0.6666666666666666,1.0,1.0
cosine_only,,405,406,การวิเคราะห์และออกแบบระบบSystems analysis and design (ฉบับปรับปรุงเพิ่มเติม),22,,404,405,22,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.45454545454545453,0.625,1.0,1.0
cosine_only,,90,91,"คัมภีร์การใช้งาน C# : ควบคุม การทำงาน Microcontroller, PLC และ IoT",10,,93,94,10,1.0,0.05555555555555555,0.10526315789473684,1.0,0.6666666666666666,0.1111111111111111,0.1904761904761905,1.0,0.6,0.16666666666666666,0.2608695652173913,1.0,1.0
cosine_only,,87,88,เรียนรู้ระบบฝังตัวด้วย Raspberry Pi,10,,154,155,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,286,287,หนังสือเรียนคอมพิวเตอร์การใช้โปรแกรมไมโครซอฟต์แอกเซส 2003 (Microsoft office Access 2003),4,,117,118,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,591,592,คู่มือพัฒนาโปรแกรมandroid ฉบับสร้างสื่อการสอน,18,,590,591,18,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.8,0.14814814814814814,0.25,1.0,1.0
cosine_only,,702,703,คอมพิวเตอร์และเทคโนโลยีสารสนเทศสำหรับครู Computer and information technology for teachers,26,,212,213,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,557,558,ภาษาและการโปรเเกรม C (ฉบับปรับปรุง),1,,666,667,1,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,0.04950495049504951,0.09433962264150944,1.0,1.0
cosine_only,,320,321,ความมั่นคงปลอดภัยของคอมพิวเตอร์,21,,317,318,21,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.8,0.2222222222222222,0.3478260869565218,1.0,1.0
cosine_only,,594,595,THE android BOOK ใช้ได้กับเวอร์ชัน 1.5 - 2.3คู่มือสมาร์ทโฟนแอนดรอยด์ฉบับสมบูรณ์ที่สุด,18,,589,590,18,1.0,0.037037037037037035,0.07142857142857142,1.0,0.6666666666666666,0.07407407407407407,0.13333333333333333,1.0,0.6,0.1111111111111111,0.18750000000000003,1.0,1.0
cosine_only,,513,514,การเขียนโปรแกรมคอมพิวเตอร์เบื้องต้น Introduction to computer programming,4,,650,651,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,565,566,การเขียนโปรแกรมภาษาปาสคาลเบื้องต้น,1,,650,651,1,1.0,0.009900990099009901,0.0196078431372549,1.0,0.6666666666666666,0.019801980198019802,0.038461538461538464,1.0,0.8,0.039603960396039604,0.07547169811320754,1.0,1.0
cosine_only,,704,705,คอมพิวเตอร์เบื้องต้น,4,,701,702,4,1.0,0.010526315789473684,0.020833333333333332,1.0,1.0,0.031578947368421054,0.061224489795918366,1.0,1.0,0.05263157894736842,0.1,1.0,1.0
cosine_only,,654,655,คัมภีร์ JSP,14,,234,235,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.06451612903225806,0.1111111111111111,1.0,0.25
cosine_only,,695,696,ระบบคอมพิวเตอร์และสถาปัตยกรรม,2,,696,697,2,1.0,0.02564102564102564,0.05,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,0.6,0.07692307692307693,0.13636363636363635,1.0,1.0
cosine_only,,285,286,คอมพิวเตอร์ภาษาชาวบ้าน,4,,704,705,4,1.0,0.010526315789473684,0.020833333333333332,1.0,1.0,0.031578947368421054,0.061224489795918366,1.0,0.8,0.042105263157894736,0.07999999999999999,1.0,1.0
cosine_only,,701,702,คอมพิวเตอร์เบื้องต้น Introduction to computers,4,,704,705,4,1.0,0.010526315789473684,0.020833333333333332,1.0,1.0,0.031578947368421054,0.061224489795918366,1.0,1.0,0.05263157894736842,0.1,1.0,1.0
cosine_only,,392,393,ทฤษฎีจำนวน (Number Theory),6,,393,394,6,1.0,0.02631578947368421,0.05128205128205127,1.0,1.0,0.07894736842105263,0.14634146341463414,1.0,0.8,0.10526315789473684,0.18604651162790697,1.0,1.0
cosine_only,,717,718,ไมโครโปรเซสเซอร์ ตระกูล INTEL ปฏิบัติการบนไมโครคอมพิวเตอร์,10,,707,708,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555,0.09523809523809525,1.0,0.4,0.1111111111111111,0.1739130434782609,1.0,0.5
cosine_only,,706,707,คอมพิวเตอร์เบื้องต้นและเทคนิคการออกแบบโปรแกรม,1,,657,658,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,459,460,สร้าง Responsive learning ด้วย Adobe Captivate 8,24,,229,230,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09090909090909091,0.12500000000000003,1.0,0.2
cosine_only,,173,174,เรียนรู้หลักการData Science ด้วย Python,16,,169,170,16,1.0,0.0625,0.11764705882352941,1.0,1.0,0.1875,0.3157894736842105,1.0,1.0,0.3125,0.47619047619047616,1.0,1.0
cosine_only,,102,103,การสื่อสารข้อมูลและโครงข่าย : Data Communication and Networking,11,,98,99,11,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,0.8,0.11428571428571428,0.19999999999999998,1.0,1.0
cosine_only,,731,732,สัญญานและระบบSIGNAL AND SYSTEN,11,,395,396,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosine_only,,51,52,การเขียนโปรแกรมด้วย JAVA,7,,60,61,7,1.0,0.01639344262295082,0.03225806451612903,1.0,1.0,0.04918032786885246,0.09375,1.0,0.8,0.06557377049180328,0.12121212121212123,1.0,1.0
cosine_only,,583,584,เรียน AutoCAD พื้นฐานสำหรับการเขียนแบบ 2 มิติ Release 13,17,,289,290,17,1.0,0.06666666666666667,0.125,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.3333333333333333,0.5,1.0,1.0
cosine_only,,505,506,คู่มือการใช้โปรแกรม Multimedia ToolBook 4.0 สำหรับ Windows,7,,499,500,7,1.0,0.01639344262295082,0.03225806451612903,1.0,0.3333333333333333,0.01639344262295082,0.03125,1.0,0.2,0.01639344262295082,0.030303030303030307,1.0,1.0
cosine_only,,527,528,คัมภีร์ Visual Basic 6.0 : สำหรับผู้เริ่มต้น,7,,526,527,7,1.0,0.01639344262295082,0.03225806451612903,1.0,0.6666666666666666,0.03278688524590164,0.0625,1.0,0.8,0.06557377049180328,0.12121212121212123,1.0,1.0
cosine_only,,252,253,ระบบปฏิบัติการOperating system,8,,66,67,8,1.0,0.024390243902439025,0.047619047619047616,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0,0.8,0.0975609756097561,0.1739130434782609,1.0,1.0
cosine_only,,146,147,พัฒนา Web Application ด้วย JavaScript และ Node.js,14,,560,561,14,1.0,0.03225806451612903,0.0625,1.0,1.0,0.0967741935483871,0.17647058823529413,1.0,1.0,0.16129032258064516,0.27777777777777773,1.0,1.0
cosine_only,,248,249,Red Hat Linux ฉบับเพื่อการใช้งานจริง,8,,70,71,8,1.0,0.024390243902439025,0.047619047619047616,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.12195121951219512,0.21739130434782605,1.0,1.0
cosine_only,,599,600,โปรแกรมสำเร็จรูปและการประยุกต์ใช้งาน,1,,596,597,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.009900990099009901,0.019230769230769232,1.0,0.4,0.019801980198019802,0.03773584905660377,1.0,0.3333333333333333
cosine_only,,416,417,การทดสอบสมมติฐานเกี่ยวกับค่าเฉลี่ย : วิเคราะห์ด้วยโปรแกรมไมโครซอฟท์เอกซ์เซล,23,,415,416,23,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,0.14285714285714285,0.25,1.0,1.0
cosine_only,,478,479,คอมพิวเตอร์ขนาดเล็กและการประยุกต์ใช้งาน,4,,679,680,4,1.0,0.010526315789473684,0.020833333333333332,1.0,0.6666666666666666,0.021052631578947368,0.04081632653061225,1.0,0.6,0.031578947368421054,0.060000000000000005,1.0,1.0
cosine_only,,384,385,พฤติกรรมการสอนคณิตศาสตร์ Mathematics Teaching Behaviors,6,,373,374,6,1.0,0.02631578947368421,0.05128205128205127,1.0,1.0,0.07894736842105263,0.14634146341463414,1.0,1.0,0.13157894736842105,0.23255813953488372,1.0,1.0
cosine_only,,236,237,Advance .NET Programming ฉบับมืออาชีพ,7,,537,538,12,0.0,0.0,0.0,0.0,0.3333333333333333,0.01639344262295082,0.03125,1.0,0.6,0.04918032786885246,0.09090909090909091,1.0,0.3333333333333333
cosine_only,,258,259,ปรับไบออสให้เครื่องเร็ว ง่าย...นิดเดียว,2,,649,650,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.02564102564102564,0.047619047619047616,1.0,0.6,0.07692307692307693,0.13636363636363635,1.0,0.5
cosine_only,,19,20,การประมวลผลประสิทธิภาพสูง : สถาปัตยกรรมและกระบวนทัศน์การเขียนโปรแกรม,2,,17,18,2,1.0,0.02564102564102564,0.05,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,0.8,0.10256410256410256,0.18181818181818182,1.0,1.0
